from_id,to_id,y_0,y_1,x_0,x_1,z_0,z_1
1142,1143,4868173.884535745,4868175.093327012,560090.340117082,560087.9426350909,392.7039416110582,392.69920500893755
1143,1144,4868175.093327012,4868177.516514065,560087.9426350909,560083.2982181075,392.69920500893755,392.68363971190786
1144,1145,4868177.516514065,4868178.746650015,560083.2982181075,560081.0785693569,392.68363971190786,392.6723913215335
1145,1146,4868178.746650015,4868180.60842021,560081.0785693569,560077.5741857933,392.6723913215335,392.6610249487446
1146,1147,4868180.60842021,4868183.036178275,560077.5741857933,560072.9105608604,392.6610249487446,392.6442587343779
1147,1148,4868183.036178275,4868183.694283356,560072.9105608604,560071.7101894704,392.6442587343779,392.6389698058569
1148,1149,4868183.694283356,4868185.417541426,560071.7101894704,560068.4488415302,392.6389698058569,392.6293587548252
1149,1150,4868185.417541426,4868188.346449775,560068.4488415302,560062.8216822025,392.6293587548252,392.6088484497566
1150,1151,4868188.346449775,4868188.975145257,560062.8216822025,560061.671214455,392.6088484497566,392.6042711460236
1151,1152,4868188.975145257,4868190.758217549,560061.671214455,560058.3003651844,392.6042711460236,392.59477853405826
1152,1153,4868190.758217549,4868193.703967186,560058.3003651844,560052.8577789423,392.59477853405826,392.575540579854
1153,1154,4868193.703967186,4868196.249318161,560052.8577789423,560048.0916819328,392.575540579854,392.55613447636154
1154,1155,4868196.249318161,4868198.542724652,560048.0916819328,560043.587467317,392.55613447636154,392.54349651857177
1155,1156,4868198.542724652,4868199.142617813,560043.587467317,560042.6683072452,392.54349651857177,392.5408104070843
1156,1157,4868199.142617813,4868201.527481976,560042.6683072452,560038.1021390152,392.5408104070843,392.5221780084202
1157,1158,4868201.527481976,4868203.892721492,560038.1021390152,560033.5014536963,392.5221780084202,392.50985034896297
1158,1159,4868203.892721492,4868204.487741535,560033.5014536963,560032.5347242769,392.50985034896297,392.5071625019495
1159,1160,4868204.487741535,4868205.711099302,560032.5347242769,560030.0994516289,392.5071625019495,392.4958602549375
1160,1161,4868205.711099302,4868206.907093808,560030.0994516289,560027.8171167613,392.4958602549375,392.4879921922153
1161,1162,4868206.907093808,4868208.748375372,560027.8171167613,560024.3346075033,392.4879921922153,392.4764437321563
1162,1163,4868208.748375372,4868209.381226623,560024.3346075033,560023.3126636993,392.4764437321563,392.4729528847066
1163,1164,4868209.381226623,4868212.274995273,560023.3126636993,560017.62947337,392.4729528847066,392.45338594638054
1164,1165,4868212.274995273,4868214.094984606,560017.62947337,560014.2096305254,392.45338594638054,392.44260282875086
1165,1166,4868214.094984606,4868214.742918503,560014.2096305254,560013.2150366926,392.44260282875086,392.4387673138634
1166,1167,4868214.742918503,4868217.630307078,560013.2150366926,560007.4205391429,392.4387673138634,392.41986607756667
1167,1168,4868217.630307078,4868218.815785096,560007.4205391429,560005.2112624799,392.41986607756667,392.41308692689614
1168,1169,4868218.815785096,4868220.1142093735,560005.2112624799,560003.0789343591,392.41308692689614,392.4059141756836
1169,1170,4868220.1142093735,4868222.57303897,560003.0789343591,559998.3972971346,392.4059141756836,392.3912822371794
1170,1171,4868222.57303897,4868223.740930588,559998.3972971346,559996.1002418221,392.3912822371794,392.3838149285388
1171,1172,4868223.740930588,4868225.563612589,559996.1002418221,559992.7275449197,392.3838149285388,392.37077842265325
1172,1173,4868225.563612589,4868227.944211476,559992.7275449197,559988.2510669276,392.37077842265325,392.3585776316852
1173,1174,4868227.944211476,4868228.541847673,559988.2510669276,559987.1637197855,392.3585776316852,392.35523755416614
1174,1175,4868228.541847673,4868230.854806973,559987.1637197855,559982.6902147817,392.35523755416614,392.33893196762455
1175,1176,4868230.854806973,4868233.297234344,559982.6902147817,559978.1044058495,392.33893196762455,392.32674623564776
1176,1177,4868233.297234344,4868233.977016125,559978.1044058495,559976.8588965943,392.32674623564776,392.3228376679613
1177,1178,4868233.977016125,4868236.205898104,559976.8588965943,559972.42665484,392.3228376679613,392.30684870010066
1178,1179,4868236.205898104,4868238.618651299,559972.42665484,559967.9874387108,392.30684870010066,392.295406436161
1179,1180,4868238.618651299,4868241.624382524,559967.9874387108,559962.2625236381,392.295406436161,392.2721819537536
1180,1181,4868241.624382524,4868244.007893061,559962.2625236381,559957.8075316324,392.2721819537536,392.2632133397143
1181,1182,4868244.007893061,4868246.42132419,559957.8075316324,559953.2190871908,392.2632133397143,392.2450184112416
1182,1183,4868246.42132419,4868248.732442409,559953.2190871908,559948.7949475037,392.2450184112416,392.23536669641277
1183,1184,4868248.732442409,4868249.275751752,559948.7949475037,559947.8056180507,392.23536669641277,392.23277656304776
1184,1185,4868249.275751752,4868251.68866836,559947.8056180507,559943.1982243914,392.23277656304776,392.21448770930647
1185,1186,4868251.68866836,4868254.011781542,559943.1982243914,559938.7479231439,392.21448770930647,392.20544826494313
1186,1187,4868254.011781542,4868254.607509076,559938.7479231439,559937.6651985408,392.20544826494313,392.2023932208206
1187,1188,4868254.607509076,4868256.877124604,559937.6651985408,559933.3047106726,392.2023932208206,392.1850360955647
1188,1189,4868256.877124604,4868258.615441182,559933.3047106726,559930.0592883826,392.1850360955647,392.17725166458575
1189,1190,4868258.615441182,4868259.898502979,559930.0592883826,559927.6996738256,392.17725166458575,392.17075996910404
1190,1191,4868259.898502979,4868262.408811066,559927.6996738256,559922.9547601512,392.17075996910404,392.1563537765165
1191,1192,4868262.408811066,4868263.590252174,559922.9547601512,559920.7102291115,392.1563537765165,392.15035768884513
1192,1193,4868263.590252174,4868264.780574472,559920.7102291115,559918.4900553566,392.15035768884513,392.14450587542365
1193,1194,4868264.780574472,4868267.901628028,559918.4900553566,559912.5964428523,392.14450587542365,392.1270488955829
1194,1195,4868267.901628028,4868268.517473344,559912.5964428523,559911.4590342054,392.1270488955829,392.12426643889034
1195,1196,4868268.517473344,4868270.1771301,559911.4590342054,559908.2898608776,392.12426643889034,392.1159147106282
1196,1197,4868270.1771301,4868273.144580614,559908.2898608776,559902.6571082366,392.1159147106282,392.0995393577553
1197,1198,4868273.144580614,4868273.74814192,559902.6571082366,559901.5390760603,392.0995393577553,392.0966657366561
1198,1199,4868273.74814192,4868275.493181477,559901.5390760603,559898.2059470215,392.0966657366561,392.087861375508
1199,1200,4868275.493181477,4868278.056688673,559898.2059470215,559893.4193753965,392.087861375508,392.07206840866553
1200,1201,4868278.056688673,4868278.600452337,559893.4193753965,559892.4305076854,392.07206840866553,392.06972318373334
1201,1202,4868278.600452337,4868281.018236258,559892.4305076854,559887.7862703425,392.06972318373334,392.0583651074073
1202,1203,4868281.018236258,4868283.451792812,559887.7862703425,559883.2272455982,392.0583651074073,392.04330956777636
1203,1204,4868283.451792812,4868284.010751391,559883.2272455982,559882.2116067492,392.04330956777636,392.0409635827975
1204,1205,4868284.010751391,4868286.410560594,559882.2116067492,559877.5224672222,392.0409635827975,392.02884124116406
1205,1206,4868286.410560594,4868288.859958805,559877.5224672222,559872.9801954835,392.02884124116406,392.0154652476107
1206,1207,4868288.859958805,4868291.800659088,559872.9801954835,559867.269401843,392.0154652476107,392.0007980744061
1207,1208,4868291.800659088,4868293.688659594,559867.269401843,559863.7613423524,392.0007980744061,391.99027521316526
1208,1209,4868293.688659594,4868294.233215567,559863.7613423524,559862.7706591312,391.99027521316526,391.9880531067795
1209,1210,4868294.233215567,4868296.680264101,559862.7706591312,559858.1568790979,391.9880531067795,391.9755422664605
1210,1211,4868296.680264101,4868299.120591449,559858.1568790979,559853.5770826611,391.9755422664605,391.9609248988704
1211,1212,4868299.120591449,4868299.645683885,559853.5770826611,559852.5539102929,391.9609248988704,391.95973219638853
1212,1213,4868299.645683885,4868302.08421822,559852.5539102929,559847.8846961247,391.95973219638853,391.9463497838725
1213,1214,4868302.08421822,4868303.910793251,559847.8846961247,559844.5851600324,391.9463497838725,391.9349689732866
1214,1215,4868303.910793251,4868304.487343676,559844.5851600324,559843.3825362176,391.9349689732866,391.9338611918495
1215,1216,4868304.487343676,4868307.373893074,559843.3825362176,559837.7555213678,391.9338611918495,391.9182540593698
1216,1217,4868307.373893074,4868308.610387272,559837.7555213678,559835.5433143473,391.9182540593698,391.9106574022588
1217,1218,4868308.610387272,4868309.799436865,559835.5433143473,559833.2040863637,391.9106574022588,391.90691883876207
1218,1219,4868309.799436865,4868312.77665261,559833.2040863637,559827.453299431,391.90691883876207,391.89032718322477
1219,1220,4868312.77665261,4868313.972040903,559827.453299431,559825.3378802928,391.89032718322477,391.88306796459324
1220,1221,4868313.972040903,4868315.184108585,559825.3378802928,559823.0418351016,391.88306796459324,391.87848877892714
1221,1222,4868315.184108585,4868317.66103886,559823.0418351016,559818.3255534791,391.87848877892714,391.8636011819069
1222,1223,4868317.66103886,4868318.80272291,559818.3255534791,559816.0994783036,391.8636011819069,391.85838231616214
1223,1224,4868318.80272291,4868320.602000873,559816.0994783036,559812.755618241,391.85838231616214,391.8511056458949
1224,1225,4868320.602000873,4868322.91233149,559812.755618241,559808.2932923118,391.8511056458949,391.8372507545776
1225,1226,4868322.91233149,4868324.062810485,559808.2932923118,559806.1004740794,391.8372507545776,391.83207840395414
1226,1227,4868324.062810485,4868325.8777360665,559806.1004740794,559802.713036267,391.83207840395414,391.8248645706114
1227,1228,4868325.8777360665,4868328.19677166,559802.713036267,559798.2166339874,391.8248645706114,391.8115625847128
1228,1229,4868328.19677166,4868328.646812133,559798.2166339874,559797.2774916253,391.8115625847128,391.81023216069804
1229,1230,4868328.646812133,4868331.170272355,559797.2774916253,559792.6108478152,391.81023216069804,391.79909565912493
1230,1231,4868331.170272355,4868333.501906599,559792.6108478152,559788.059913815,391.79909565912493,391.786330269295
1231,1232,4868333.501906599,4868336.454284999,559788.059913815,559782.4346924223,391.786330269295,391.771788603197
1232,1233,4868336.454284999,4868338.835402825,559782.4346924223,559777.9494277003,391.771788603197,391.75995285869436
1233,1234,4868338.835402825,4868341.316993149,559777.9494277003,559773.4489226461,391.75995285869436,391.74804780537636
1234,1235,4868341.316993149,4868343.692687503,559773.4489226461,559768.7417184076,391.74804780537636,391.7359120517633
1235,1236,4868343.692687503,4868344.200697598,559768.7417184076,559767.7390632534,391.7359120517633,391.73388416577365
1236,1237,4868344.200697598,4868346.723396272,559767.7390632534,559763.1894445115,391.73388416577365,391.72222361622283
1237,1238,4868346.723396272,4868348.999436326,559763.1894445115,559758.6509925852,391.72222361622283,391.71122022085285
1238,1239,4868348.999436326,4868349.558693683,559758.6509925852,559757.5538916208,391.71122022085285,391.70847493856536
1239,1240,4868349.558693683,4868352.078757827,559757.5538916208,559752.843157927,391.70847493856536,391.6957434655036
1240,1241,4868352.078757827,4868353.820536057,559752.843157927,559749.5977435495,391.6957434655036,391.68519338408873
1241,1242,4868353.820536057,4868354.94919509,559749.5977435495,559747.4076057423,391.68519338408873,391.6808104278333
1242,1243,4868354.94919509,4868357.284873674,559747.4076057423,559742.9545483917,391.6808104278333,391.67079732300624
1243,1244,4868357.284873674,4868359.010439536,559742.9545483917,559739.7096324579,391.67079732300624,391.66098099585986
1244,1245,4868359.010439536,4868360.138115915,559739.7096324579,559737.5148226814,391.66098099585986,391.6566579463364
1245,1246,4868360.138115915,4868362.517652721,559737.5148226814,559733.0293479551,391.6566579463364,391.6463795489908
1246,1247,4868362.517652721,4868363.761527653,559733.0293479551,559730.6698337344,391.6463795489908,391.6373465169708
1247,1248,4868363.761527653,4868365.625989872,559730.6698337344,559727.3078276644,391.6373465169708,391.6293424379589
1248,1249,4868365.625989872,4868367.909245882,559727.3078276644,559722.7479898843,391.6293424379589,391.62002787606156
1249,1250,4868367.909245882,4868369.150304575,559722.7479898843,559720.490499412,391.62002787606156,391.61192439273503
1250,1251,4868369.150304575,4868370.317885597,559720.490499412,559718.384879751,391.61192439273503,391.60717987095455
1251,1252,4868370.317885597,4868373.246400267,559718.384879751,559712.5662579294,391.60717987095455,391.5951082346842
1252,1253,4868373.246400267,4868373.889435644,559712.5662579294,559711.3828050062,391.5951082346842,391.59166840740056
1253,1254,4868373.889435644,4868375.839479873,559711.3828050062,559707.9078343445,391.59166840740056,391.58251047989467
1254,1255,4868375.839479873,4868378.131991553,559707.9078343445,559703.3784678199,391.58251047989467,391.57509726547363
1255,1256,4868378.131991553,4868378.630567052,559703.3784678199,559702.299604735,391.57509726547363,391.57100495276444
1256,1257,4868378.630567052,4868381.239072327,559702.299604735,559697.6279539578,391.57100495276444,391.55887124886493
1257,1258,4868381.239072327,4868383.488179229,559697.6279539578,559693.0850034105,391.55887124886493,391.55072012882823
1258,1259,4868383.488179229,4868384.06832353,559693.0850034105,559691.9320060837,391.55072012882823,391.54746631909916
1259,1260,4868384.06832353,4868386.534679126,559691.9320060837,559687.4910969922,391.54746631909916,391.5364337715062
1260,1261,4868386.534679126,4868388.973258672,559687.4910969922,559682.946393648,391.5364337715062,391.5211414816407
